,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,breed,retweet_count,favorite_count
193,855459453768019968,2017-04-21 16:33:22,"https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",12.0,10,None,,French_bulldog,8987,31657
196,854732716440526848,2017-04-19 16:25:34,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",12.0,10,Marlee,,French_bulldog,6690,24188
197,854482394044301312,2017-04-18 23:50:52,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13.0,10,Arya,,French_bulldog,7608,31131
198,854365224396361728,2017-04-18 16:05:17,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",13.0,10,Einstein,,French_bulldog,5159,20046
199,854120357044912130,2017-04-17 23:52:16,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",14.0,10,None,pupper,French_bulldog,8285,33911
200,854010172552949760,2017-04-17 16:34:26,"https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11.0,10,None,doggo,French_bulldog,3433,17169
201,853760880890318849,2017-04-17 00:03:50,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12.0,10,Alice,,French_bulldog,6403,30414
202,853639147608842240,2017-04-16 16:00:07,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",13.0,10,None,,French_bulldog,11265,37198
203,853299958564483072,2017-04-15 17:32:18,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",13.0,10,Rumpole,,French_bulldog,3928,16508
205,852912242202992640,2017-04-14 15:51:39,"https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",12.0,10,Benny,,French_bulldog,2037,9658
206,852672615818899456,2017-04-13 23:59:28,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12.0,10,Aspen,,French_bulldog,2388,15939
207,852553447878664193,2017-04-13 16:05:56,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",13.0,10,Jarod,,French_bulldog,3885,17492
208,852311364735569921,2017-04-13 00:03:59,https://twitter.com/dog_rates/status/852311364735569921/photo/1,13.0,10,Wiggles,,French_bulldog,10961,35325
209,852226086759018497,2017-04-12 18:25:07,https://twitter.com/dog_rates/status/852226086759018497/video/1,14.0,10,General,,French_bulldog,7570,21378
210,852189679701164033,2017-04-12 16:00:27,https://twitter.com/dog_rates/status/852189679701164033/photo/1,12.0,10,Sailor,,French_bulldog,1741,12217
213,851591660324737024,2017-04-11 00:24:08,https://twitter.com/dog_rates/status/851591660324737024/photo/1,11.0,10,None,,French_bulldog,3819,17300
214,851464819735769094,2017-04-10 16:00:07,"https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",14.0,10,Iggy,,French_bulldog,7855,25944
215,851224888060895234,2017-04-10 00:06:42,"https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",13.0,10,Snoop,,French_bulldog,6350,22090
216,850753642995093505,2017-04-08 16:54:09,"https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",11.0,10,Kyle,,French_bulldog,10352,33348
217,850380195714523136,2017-04-07 16:10:12,https://twitter.com/dog_rates/status/850380195714523136/video/1,13.0,10,Leo,,French_bulldog,2915,13994
219,850145622816686080,2017-04-07 00:38:06,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",11.0,10,Riley,,French_bulldog,4244,17519
220,850019790995546112,2017-04-06 16:18:05,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12.0,10,Boomer,pupper,French_bulldog,5459,21944
221,849776966551130114,2017-04-06 00:13:11,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12.0,10,None,,French_bulldog,8404,32390
223,849412302885593088,2017-04-05 00:04:08,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12.0,10,Noosh,,French_bulldog,3487,17039
224,849336543269576704,2017-04-04 19:03:06,https://twitter.com/dog_rates/status/849336543269576704/photo/1,11.0,10,None,,French_bulldog,2101,12240
225,849051919805034497,2017-04-04 00:12:06,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13.0,10,Kevin,,French_bulldog,7396,32617
226,848690551926992896,2017-04-03 00:16:10,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12.0,10,None,,French_bulldog,4826,27104
227,848324959059550208,2017-04-02 00:03:26,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12.0,10,Odin,,French_bulldog,4037,20229
229,848212111729840128,2017-04-01 16:35:01,https://twitter.com/dog_rates/status/848212111729840128/photo/1,6.0,10,Jerry,,French_bulldog,3444,17618
232,847962785489326080,2017-04-01 00:04:17,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10.0,10,Georgie,,French_bulldog,5730,25296
233,847842811428974592,2017-03-31 16:07:33,"https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12.0,10,Rontu,,French_bulldog,1522,5935
235,847606175596138505,2017-03-31 00:27:14,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12.0,10,Cannon,,French_bulldog,3774,20208
236,847251039262605312,2017-03-30 00:56:03,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12.0,10,Furzey,,French_bulldog,4800,22036
237,847157206088847362,2017-03-29 18:43:12,"https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11.0,10,Daisy,,French_bulldog,6572,21588
238,847116187444137987,2017-03-29 16:00:12,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11.0,10,None,,French_bulldog,3583,23108
239,846874817362120707,2017-03-29 00:01:05,"https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13.0,10,Tuck,,French_bulldog,4404,21685
240,846514051647705089,2017-03-28 00:07:32,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13.0,10,Barney,doggo,French_bulldog,13076,48410
242,846153765933735936,2017-03-27 00:15:53,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13.0,10,Vixen,,French_bulldog,10226,34394
244,846042936437604353,2017-03-26 16:55:29,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12.0,10,Jarvis,,French_bulldog,3224,17256
245,845812042753855489,2017-03-26 01:38:00,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",13.0,10,None,,French_bulldog,9894,31737
246,845677943972139009,2017-03-25 16:45:08,https://twitter.com/dog_rates/status/845677943972139009/photo/1,12.0,10,None,,French_bulldog,5365,27154
248,845397057150107648,2017-03-24 22:08:59,"https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13.0,10,Mimosa,doggo,French_bulldog,2072,8241
249,845306882940190720,2017-03-24 16:10:40,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12.0,10,Pickles,pupper,French_bulldog,6039,25225
251,844979544864018432,2017-03-23 18:29:57,"https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1",13.0,10,None,,French_bulldog,2909,14738
252,844973813909606400,2017-03-23 18:07:10,https://twitter.com/dog_rates/status/844973813909606400/photo/1,12.0,10,Brady,,French_bulldog,3617,16361
253,844704788403113984,2017-03-23 00:18:10,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13.0,10,Luna,,French_bulldog,11633,42022
254,844580511645339650,2017-03-22 16:04:20,https://twitter.com/dog_rates/status/844580511645339650/photo/1,11.0,10,Charlie,,French_bulldog,3533,17871
255,844223788422217728,2017-03-21 16:26:50,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12.0,10,Margo,,French_bulldog,2450,14753
257,843856843873095681,2017-03-20 16:08:44,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12.0,10,Sadie,,French_bulldog,5220,23211
258,843604394117681152,2017-03-19 23:25:35,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11.0,10,Hank,,French_bulldog,3081,18310
259,843235543001513987,2017-03-18 22:59:54,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13.0,10,Tycho,,French_bulldog,6852,23315
261,842846295480000512,2017-03-17 21:13:10,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13.0,10,Charlie,,French_bulldog,4023,16440
262,842765311967449089,2017-03-17 15:51:22,"https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12.0,10,Indie,,French_bulldog,1439,7321
263,842535590457499648,2017-03-17 00:38:32,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13.0,10,Winnie,,French_bulldog,3937,19637
264,842163532590374912,2017-03-16 00:00:07,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12.0,10,George,,French_bulldog,6568,26569
265,842115215311396866,2017-03-15 20:48:07,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12.0,10,Bentley,,French_bulldog,3386,15204
267,841680585030541313,2017-03-14 16:01:03,https://twitter.com/dog_rates/status/841680585030541313/photo/1,12.0,10,Penny,,French_bulldog,8748,27854
268,841439858740625411,2017-03-14 00:04:30,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",14.0,10,None,doggo,French_bulldog,4168,13755
270,841314665196081154,2017-03-13 15:47:01,https://twitter.com/dog_rates/status/841314665196081154/video/1,13.0,10,Max,,French_bulldog,5312,17305
271,841077006473256960,2017-03-13 00:02:39,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12.0,10,Dawn,,French_bulldog,5991,24926
275,840696689258311684,2017-03-11 22:51:24,https://twitter.com/dog_rates/status/840696689258311684/photo/1,10.0,10,None,,French_bulldog,1116,13377
276,840632337062862849,2017-03-11 18:35:42,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12.0,10,Maddie,,French_bulldog,1972,9761
277,840370681858686976,2017-03-11 01:15:58,https://twitter.com/dog_rates/status/840370681858686976/photo/1,13.0,10,None,,French_bulldog,5146,17918
278,840268004936019968,2017-03-10 18:27:58,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12.0,10,Monty,,French_bulldog,6497,20950
279,839990271299457024,2017-03-10 00:04:21,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13.0,10,Sojourner,,French_bulldog,2597,14640
280,839549326359670784,2017-03-08 18:52:12,https://twitter.com/dog_rates/status/839549326359670784/photo/1,12.0,10,Winston,,French_bulldog,8805,29957
282,839239871831150596,2017-03-07 22:22:32,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13.0,10,Odie,,French_bulldog,7422,29684
284,838921590096166913,2017-03-07 01:17:48,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13.0,10,Arlo,,French_bulldog,2357,12183
287,838561493054533637,2017-03-06 01:26:54,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13.0,10,Walter,,French_bulldog,1504,11892
288,838476387338051585,2017-03-05 19:48:43,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13.0,10,Stanley,,French_bulldog,5484,24664
292,838083903487373313,2017-03-04 17:49:08,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13.0,10,Daisy,,French_bulldog,3582,19183
293,837820167694528512,2017-03-04 00:21:08,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12.0,10,None,pupper,French_bulldog,8952,37277
294,837482249356513284,2017-03-03 01:58:22,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",13.0,10,Waffles,,French_bulldog,495,4204
295,837471256429613056,2017-03-03 01:14:41,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12.0,10,Vincent,,French_bulldog,2631,13967
296,837366284874571778,2017-03-02 18:17:34,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13.0,10,Lucy,puppo,French_bulldog,6005,23074
297,837110210464448512,2017-03-02 01:20:01,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13.0,10,Clark,pupper,French_bulldog,2731,17480
299,836989968035819520,2017-03-01 17:22:13,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12.0,10,Mookie,,French_bulldog,2610,13879
300,836753516572119041,2017-03-01 01:42:39,https://twitter.com/dog_rates/status/836753516572119041/photo/1,12.0,10,Meera,doggo,French_bulldog,5237,21029
301,836677758902222849,2017-02-28 20:41:37,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",11.0,10,Oliver,,French_bulldog,2522,13782
304,836380477523124226,2017-02-28 01:00:19,https://twitter.com/dog_rates/status/836380477523124226/photo/1,12.0,10,Ava,pupper,French_bulldog,3337,16037
305,836260088725786625,2017-02-27 17:01:56,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13.0,10,Lucy,,French_bulldog,4850,23177
306,836001077879255040,2017-02-26 23:52:43,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",13.0,10,None,,French_bulldog,4935,20924
